video_id,title,upload_date,n_windows,speech_s,parody_flag,song_flag,recitation_flag,film_flag,film_related_core,contemporary_only,matched_parody,matched_song,matched_recitation,matched_film_clip,matched_film_related_core,matched_keywords
pVn529r5yWc,【1995年無綫台慶趣劇】劉德華「杏加橙事件」的始末,20240825,5,103.87,0,0,0,0,0,1,,,,,,
papSH97_ASI,【睇林鄭學廣東話】近排有啲撞聾，講大聲啲唔該！聾人多辯駁,20220221,7,90.98,0,0,0,0,0,1,,,,,,
ph0ZsgRG4w0,「劍橋大學」同你講咪鬼讀書！,20260714,5,70.97,0,0,0,0,0,1,,,,,,
pkdxwDYU9Bo,【不在乎天長地久，只在乎曾經擁有】紅姑，你完美演繹了！,20221031,9,128.96,0,0,0,0,0,1,,,,,,
pu2RV-9xVtk,【聽夏韶聲《永不放棄》-人生有感】永不放棄撐到尾，十常八九都冇戲；要放棄時須放棄，永不放棄害死你,20250616,8,109.15,0,0,0,0,0,1,,,,,,
q6CTRjrHToY,【李小龍Be Water名言】翻譯最精準傳神的「廣東話精華版」,20240823,5,125.46,0,0,0,1,1,0,,,,李小龍,李小龍,film_clip:李小龍
q8Uuu6cSgDg,【1965 Beatles 披頭四 ~ Yesterday】安排黎愛蓮同 Paul McCartney 嚟一次穿越時空「對唱」,20240923,9,116.15,0,0,0,0,0,1,,,,,,
qFwfiOIRZbg,【張智霖、許秋怡式-現代愛情故事】遇上愛情譜愛歌，去到分離雙無錯；情緣已盡應抽離，糾纏下去惹痛悲,20251009,3,19.87,0,0,0,0,0,1,,,,,,
qT1RaTk0Puw,【《海闊天空》日文版《遙遠的夢》】詩一般的歌詞；《海闊天空》鋼琴伴白,20220629,20,117.34,0,0,0,0,0,1,,,,,,
qbSDBzawSIw,【問世間，情是何物，直教生死相許】郭襄，何經？夢遺大師，何典？,20221018,13,121.06,0,0,0,0,0,1,,,,,,
qsF93-MjAXQ,【灣仔大榮華結業】疫情肆虐似張刀！迫使肥韜變瘦韜？剩返元朗大榮華,20220822,14,142.69,0,0,0,0,0,1,,,,,,
qxx187UEnMQ,【紀念黃家駒60歲冥壽】巔峰離世人心碎，何處還我黄家駒；海闊天空傳音藝，光輝歲月永不逝,20220529,14,280.13,0,0,0,0,0,1,,,,,,
qyI11NALuMs,【芳芳大跳《卡門》舞】舞姿曼妙佢做到,20250516,4,13.89,0,0,0,0,0,1,,,,,,
qzm-lyaKGkg,【聽陳百強《一生何求》-人生有感】淨係富有唔足夠，精神擁有至係有；健康才智如擁有，你的一生復何求,20250610,9,39.78,0,0,0,0,0,1,,,,,,
r30aV9fQcr0,【一水隔天涯】「苗金鳳」憑呢首歌大家就成世都記得佢！,20260312,13,93.14,0,0,0,0,0,1,,,,,,
r37jvdvehRQ,【香港人集體「回憶殺」】鍾玲玲隻「菊花牌乳膠漆」點少得，李克勤都嚟「扮晒嘢」！,20250826,4,84.66,0,0,0,0,0,1,,,,,,
r68V8aBfZD8,【無線創造畀李小龍嘅黃金機會】《青蜂俠》配音片集同上《歡樂今宵》表演奇功,20250208,12,234.51,1,0,0,1,1,0,配音,,,李小龍,李小龍,parody:配音;film_clip:李小龍
r7ZgEKq-UVQ,謝賢「迫」蕭芳芳跳「泰國竹竿舞」？！,20260307,3,12.99,0,0,0,1,1,0,,,,謝賢,謝賢,film_clip:謝賢
rSk0-BdtAok,【粵語朗讀】《新七步詩》—— 延防疫禁令,20220205,3,24.38,0,0,1,0,0,0,,,朗讀,,,recitation:朗讀
rWbXz8eei7Q,【曾江領悟的大智慧(下)】人之患，在好為人師；勸君勿亂作人師，虛心受教才表意,20220521,17,236.06,0,0,0,0,0,1,,,,,,
rgJOFwBIlsI,【廣東話講呢啲】「開巷」出處 - 開巷；開晒巷；贏到開巷；贏到開晒巷,20220924,13,197.57,0,0,0,0,0,1,,,,,,
rhugJ6AP5Yk,【鳳凰涅槃，浴火重生】《鳳凰同歌》、《鳳凰更生歌》郭沫若新詩,20220701,9,145.06,0,0,0,0,0,1,,,,,,
rqqxzCLau5g,【唔怕生壞命，最怕改壞名】「陳福水」係張國榮喺《為你鍾情1985》度個名,20220730,12,168.13,0,0,0,0,0,1,,,,,,
s1Hxy1SKwNg,【最悦耳的廣東話朗讀】《再別康橋》- 徐志摩最感性的文字,20250608,10,83.74,0,0,1,0,0,0,,,朗讀,,,recitation:朗讀
s4lX4_WNRic,【翻生孔子示範朗讀】廣東話童謠《黐糖咪》,20240803,7,30.94,0,0,1,0,0,0,,,朗讀,,,recitation:朗讀
sOQ01mpqfs0,【Animal Talk - 幼狐物語】與其痛苦，不如唔好再見；臨別依依，從此朝夕相思,20260214,6,20.35,0,0,0,0,0,1,,,,,,
swwK7bQDriw,【林鳳胡楓《男親女愛-1963年版》】你呃我氹虛假情，各取所需交易成；道行唔夠易被昆，人財兩失怨無人,20250111,10,113.25,0,0,0,1,1,0,,,,林鳳,林鳳,film_clip:林鳳
t4BuTm6iF-I,【諸事八卦】顯鵝真性情 vs 死雞撐飯蓋,20220212,5,37.22,0,0,0,0,0,1,,,,,,
t6scQL95LAM,【林鳳《獨立橋之戀 - 印度情歌》為我為我妒焰焚，令我令我暗斷魂；我憎君你又愛君，待你共我抹淚痕,20241021,9,163.67,0,0,0,1,1,0,,,,林鳳,林鳳,film_clip:林鳳
tKdmT0JtFhY,【天下奇聞】楊貫一賣鮑魚賣到做「一哥」,20230802,4,61.31,0,0,0,0,0,1,,,,,,
tMvCw-t6-Uc,【索爆歌手鍾玲玲】宜今宜古，驚豔登場李小龍遺作《龍爭虎鬥》,20230814,18,245.89,0,0,0,1,1,0,,,,李小龍,李小龍,film_clip:李小龍
t_Yba4h9w4c,【堅作简体尼作泥-坚泥地城】將錯就錯成地標，皆因有堅離地feel,20250110,7,105.31,0,0,0,0,0,1,,,,,,
tcPb6iRCaJA,【奸人堅最堅口訣】一奸奸到痺；二奸奸到子散妻離；三奸奸到人頭落地,20241201,8,143.48,0,0,0,0,0,1,,,,,,
tghzGEXcWME,【Beyond黃家駒的抉擇】理想與妥協(2)；深知樂人非藝人，不容其他使費神,20220625,14,161.76,0,0,0,0,0,1,,,,,,
tiAZXns5K2o,【翻生李小龍】伍允龍冇咁嘅身手，點會搵佢拍西片《龍之誕生》扮李小龍呀？,20240522,9,129.7,0,0,0,1,1,0,,,,李小龍,李小龍,film_clip:李小龍
tpE-yiRudx4,【廣東話講呢啲】捉到鹿唔識脫角 - 影相留念？「鹿茸」聽講壯陽…,20220908,13,232.86,0,0,0,0,0,1,,,,,,
txj-nvyhNeQ,【倪匡為衛斯理寫的墓誌銘】多想我生前好處，莫說我死後壞處；原意：多想生前我好處，死後莫說我壞處,20220712,8,109.31,0,0,0,0,0,1,,,,,,
uMm5I9C7MDQ,【反斗李小龍教死任劍輝】你講：一寸光陰一寸金，寸金難買寸光陰；佢應：借錢遲還打鑊金，立心唔還踢下陰,20250217,16,296.41,0,0,0,1,1,0,,,,李小龍|任劍輝,李小龍|任劍輝,film_clip:李小龍|任劍輝
uQ-mD4O0Lpw,李小龍個「緋聞情人」丁珮話：佢個「黑超Look」我都好鍾意,20250716,6,42.78,0,0,0,1,1,0,,,,李小龍,李小龍,film_clip:李小龍
uQUaBEoMIHg,【不在乎天長地久，只在乎曾經擁有】經典廣告對白，構想何來？,20221031,6,126.53,0,0,0,0,0,1,,,,,,
uYN_9pBHKG0,【《龍爭虎鬥》李小龍牙齒當金使-起用茅瑛】茅瑛把炮嗰陣，洪金寶同成龍仲係條蟲,20250803,14,152.2,0,0,0,1,1,0,,,,李小龍,李小龍,film_clip:李小龍
ue8-iO-aX5I,【不在乎天長地久，只在乎曾經擁有(1988)】講呢啲？係講現代愛情！,20221031,7,56.96,0,0,0,0,0,1,,,,,,
un9ybvOfMdM,世紀大騙案：美斯唔出場,20240205,3,53.59,0,0,0,0,0,1,,,,,,
upCziR9Dj5Y,【曾江金句的大智慧】月盈則虧，水滿則溢；有小暑也有大暑，有小寒也有大寒，有小滿卻沒大滿,20220525,14,167.36,0,0,0,0,0,1,,,,,,
v0NnwIvVtjI,男拔生曾憲哲失蹤8日奇蹟尋回,20231011,3,55.9,0,0,0,0,0,1,,,,,,
v5Wx3MKlBuM,《尋找他留鬚的故事3》：李小龍有冇留過鬚拍戲？,20240304,14,80.34,0,0,0,1,1,0,,,,李小龍,李小龍,film_clip:李小龍
v78MkgYvOrQ,【人過50必要想】從瓊瑤的輕生看生死[背景音樂：歲月神偷；秋天的童話],20241208,20,547.33,0,0,0,0,0,1,,,,,,
vFrMK-oxuV4,【李小龍水池巷壁畫剷走咗】政府要刺激經濟，小龍遺產可造勢；有張好牌唔曉上，十下十下烏啄啄,20250118,6,120.03,0,0,0,1,1,0,,,,李小龍,李小龍,film_clip:李小龍
vJimNzAr-lo,【林燕妮黃霑那段緣】昔日轟烈一段情，奈何分手盡歸零,20230118,11,119.78,0,0,0,0,0,1,,,,,,
vhvzzWnTK_Y,【十下十下(1)】10個香港人會用嚟描述「王九」至爆嘅形容詞,20240601,11,37.25,0,0,0,0,0,1,,,,,,
vwzpuyvZSdI,【懷念曾江】佢就威水喇！佢嗰 3 項威水史，你又知唔知呀？,20220501,26,311.46,0,0,0,0,0,1,,,,,,
w4hCyh2PlaI,李小龍細路哥嗰陣有幾曳，聽完佢唱呢首「廣東話兒歌」就知嘞！,20240804,2,31.36,0,0,0,1,1,0,,,,李小龍,李小龍,film_clip:李小龍
wEaQoL1empQ,【鍾玲玲不知那日《踏上愛情路》】情如夜霧遠近看不清楚，一絲愛意你未真心透露；百里路終須走到，今天只距三兩步,20260303,7,112.61,0,0,0,0,0,1,,,,,,
wIdnUCjEssQ,【天有眼】紙包唔住火，雲包唔住太陽；係金就會發光，係屎就冚唔住臭,20251217,9,25.82,0,0,0,0,0,1,,,,,,
wKnZonmRm_0,【蓮香樓結業】本應冇得輸！捉到鹿唔識脫角,20220908,12,195.94,0,0,0,0,0,1,,,,,,
wToq891_0Ew,【粤语朗读】《再别康桥》佳句 徐志摩,20220208,3,28.96,0,0,0,0,0,1,,,,,,
wme62WSv6_Q,1973年李小龍遺孀蓮達回美前向媒體發的「公開信」,20230723,6,108.93,0,0,0,1,1,0,,,,李小龍,李小龍,film_clip:李小龍
wmsBUAfxcpc,【70年代女神鍾玲玲】何生「起痰」都正常；一颦一笑、一唱一跳教人意亂情迷,20251202,4,13.92,0,0,0,0,0,1,,,,,,
wrZW3zFKKG8,YS6b 《口罩打孖上》,20220113,5,63.65,0,0,0,0,0,1,,,,,,
x07083qMjr4,一詩理解李小龍所開創的「截拳道」,20230724,5,89.76,0,0,0,1,1,0,,,,李小龍,李小龍,film_clip:李小龍
x3lXIRulmQk,【詠春二字拑羊馬】楊紫瓊、李小龍、林正英、李麗麗同你示範,20241030,10,130.5,0,0,0,1,1,0,,,,李小龍,李小龍,film_clip:李小龍
x6fHdDGHnpg,【諸事八卦】打蛇餅、墟冚，廣東話點解咁講？,20220125,7,74.69,0,0,0,0,0,1,,,,,,
xGhoDgFe8GQ,李小龍「副偈」可以去到咩位？,20260717,10,40.38,0,0,0,1,1,0,,,,李小龍,李小龍,film_clip:李小龍
xaGu8VdP9nU,【灣仔大榮華結業】一點追憶：屹立灣仔五五載，難忘韜韜圍村菜,20221010,13,110.34,0,0,0,0,0,1,,,,,,
xmEDLJqNCK0,YS7b 《口罩二重奏》,20220113,4,37.31,0,0,0,0,0,1,,,,,,
yMiOxRdFGjg,【走山雞】走地雞你聽得多，走山雞未必聽過,20230216,9,73.37,0,0,0,0,0,1,,,,,,
yOaVkjAxMAs,【太極何義】李小龍用廣東話同你講,20230804,5,132.26,0,0,0,1,1,0,,,,李小龍,李小龍,film_clip:李小龍
yQX1MseKbh0,【謝賢 - 影壇情聖】佢嘅外表雖花 fit，情場並非全報捷；唔係見親女就溝，從來風流不下流,20260721,23,279.35,0,0,0,1,1,0,,,,謝賢,謝賢,film_clip:謝賢
yUsY5ZWOUMs,【蔡瀾魂遊四海】巴巴閉閉有眼見，風風光光現眼前；來生瀟灑再嚟過，一路好走阿彌陀,20250627,6,54.59,0,0,0,0,0,1,,,,,,
yazBjEzVozc,【Hello Kiss事件】咩嘢叫做Hello Kiss，講完Hello就親熱,20240720,7,43.14,0,0,0,0,0,1,,,,,,
yeRdDP5GqMA,【楚原金句-古今多少事，都付笑談中】出自《臨江仙•滾滾長江東逝水》,20260404,8,131.19,0,0,0,0,0,1,,,,,,
yfl_B98gb7o,【粵語朗讀】《虞美人》李煜,20220205,3,39.81,0,0,1,0,0,0,,,朗讀,,,recitation:朗讀
ynuA9DgE3oM,【香港地笑貧不笑「三」】做小三要識搵馬，搵到仲要識騎馬；令佢不停做阿爸，咁至可以留住他,20260301,7,70.43,0,0,0,0,0,1,,,,,,
z-FTJewy3vA,【不在乎天長地久，只在乎曾經擁有】搞笑篇(1),20221102,12,60.42,0,0,0,0,0,1,,,,,,
z0d7n9QxYiE,【黎愛蓮唱 The End of the World】愛蓮小龍一段緣，跌宕廻旋情虧損；往昔恩情恨柔柔，與君相逢泯恩仇,20260123,13,114.24,0,0,0,0,0,1,,,,,,
zDY3f_JU2Mw,【闔府統請嚟柴台】萬眾期待黃子華、張達明、吳鎮宇《鬚根Show》變種版《黐筋Show》強勢登場,20250213,12,198.87,0,0,0,0,0,1,,,,,,
zLH6UBjv7iM,【悼念曾江詩文】《也許你先來睡一睡》聞一多《也許》續篇；世上已無俏黄蓉，江湖再無黄藥師,20220507,6,87.2,0,0,0,0,0,1,,,,,,
zQ74tQFIXZU,《小毛蟲找媽媽》廣東話創作兒歌,20260716,1,2.02,0,0,0,0,0,1,,,,,,
zQvwsDGr9JU,【弔唁事頭婆香港現場Last Day偶拾19-9-2022】香港人情薄過紙，應該就係睇邊啲；弔唁市民來不絕，心有話兒在此說,20220920,3,21.34,0,0,0,0,0,1,,,,,,
zUPrQBxS2NM,【截拳道 非常道 非常名】,20230724,4,74.17,0,0,0,0,0,1,,,,,,
za1OqKsqiCc,食神「蔡瀾、肥韜」給我們的人生啟示,20250706,9,66.33,0,0,0,0,0,1,,,,,,
zh0-UdbZ2UE,【大澳周邊風貌-人生有感】周邊景致一步遙，寂靜心靈隨風飄；自求多福至關緊，盡其在我不求人,20250525,3,43.07,0,0,0,0,0,1,,,,,,
zhkldou_CKY,黃元申、黎愛蓮兩個《餓虎狂龍 1972》角色也曾演過其人生Sad Movies(悲情戲),20250106,10,145.51,0,0,0,0,0,1,,,,,,
zjYZCFQI84s,【黃霑乜得叫黃霑，淺訴黃霑兩段緣】,20230108,7,73.88,0,0,0,0,0,1,,,,,,
zp3LxJr8aJA,【蘇軾《水調歌頭》】人有悲歡離合，月有陰晴圓缺；但願人長久，千里共嬋娟,20250929,6,114.66,0,0,0,0,0,1,,,,,,
ztXD5GSX13o,ㄍ香港露宿者天堂實錄》公眾地方冇王管；堵塞阻街何其寬,20240420,8,54.72,0,0,0,0,0,1,,,,,,
zu5ZVRnnRVQ,【告別樂壇教父】永遠懷念顧嘉煇，獅山精神佢留低,20230107,6,73.89,0,0,0,0,0,1,,,,,,
